일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2018/04/27,53380,53640,52440,53000,51580,51398,50022,49069.67,50517.5,30310800,18472250,13110083,15126386,13525179,
2018/04/26,50420,52160,50400,52140,51304,51078,49833,49016.33,50551.33,18046550,14762290,11983398,14825948,13361931,
2018/04/25,49220,50500,49220,50400,51432,50764,49678,49001,50593.67,16614600,14591090,11584420,14722486,13332462,
2018/04/24,51840,51860,50080,50460,51624,50610,49593,49007.33,50632.67,15770300,13960690,11511663,14618078,13305520,
2018/04/23,51000,52080,51000,51900,51528,50452,49569,49004,50662.5,11619000,12361030,11316848,14541245,13242402,
2018/04/20,51800,52260,51420,51620,51216,50182,49488,48961.33,50672.33,11761000,11612720,11238785,14506770,13207181,
2018/04/19,52000,52980,51540,52780,50852,49860,49393,48920.33,50678.83,17190550,11316180,11393483,14536298,13190644,
2018/04/18,51000,51360,50580,51360,50096,49456,49343,48844.67,50688.17,13462600,10371320,10956660,14458471,13096413,
2018/04/17,50240,50540,49820,49980,49596,49012,49328,48810.67,50710.5,7772000,9689020,10728790,14387760,13032608,
2018/04/16,50320,50600,49860,50340,49376,48826,49389,48809.33,50746.5,7877450,10331490,10749853,14505708,13037100,
2018/04/13,49600,50180,49400,49800,49148,48646,49409,48797.33,50775.67,10278300,10746080,10766923,14558634,13038347,
2018/04/12,49440,49440,48880,49000,48868,48588,49476,48800.67,50802.17,12466250,11196960,10862253,14727157,13053600,
2018/04/11,49900,49900,48600,48860,48816,48592,49603,48793,50850.17,10051100,11352830,10683063,14687653,13033971,
2018/04/10,48540,49220,48040,48880,48428,48576,49748,48782,50899.67,10984350,11819450,10816170,14974642,13038610,
2018/04/09,48260,49440,48200,49200,48276,48686,49887,48771.33,50941.67,9950400,12176230,11271888,15210299,13028490,
2018/04/06,48000,48580,47400,48400,48144,48794,49914,48765.33,50981.67,12532700,11609280,11208815,15353906,13050584,
2018/04/05,47400,49380,47340,48740,48308,48926,49981,48798.67,51035,13245600,10658160,11297400,15445254,13061901,
2018/04/04,48160,48260,46920,46920,48368,49230,50004,48853.33,51084.17,12384200,10022440,11608303,15364222,13065289,
2018/04/03,47880,48140,47280,48120,48724,49644,50089,48940,51133.17,12768250,10577490,12060445,15315838,13133085,
2018/04/02,49000,49220,48500,48540,49096,49952,50034,48989.33,51159.5,7115650,10398640,12193200,15297958,13134262,
2018/03/30,49080,49900,49080,49220,49444,50172,49867,49040.67,51182.17,7777100,10987060,12542465,15346255,13175177,
2018/03/29,48700,49560,48320,49040,49544,50364,49707,49070.67,51202.67,10067000,12402630,12816885,15357874,13200343,
2018/03/28,49100,49100,48340,48700,50092,50614,49608,49102.67,51224.5,15159450,12080050,13071653,15339848,13258594,
2018/03/27,50320,50460,49080,49980,50564,50920,49542,49113.67,51265.5,11874000,10829200,12805208,15266251,13209791,
2018/03/26,49420,50280,49040,50280,50808,51088,49412,49084,51290.67,10057750,10093050,12689540,15335682,13226861,
2018/03/23,50340,50720,49600,49720,50900,51034,49259,49074.33,51311.67,14854950,9725270,12807818,15354713,13216712,
2018/03/22,51060,51780,51040,51780,51184,51036,49111,49064.67,51332.5,8454100,9191260,12508568,15367536,13170360,
2018/03/21,51780,51780,51060,51060,51136,50778,48886,49049.67,51335.33,8905200,9276930,12729873,15394643,13181996,
2018/03/20,50700,51200,50100,51200,51276,50534,48703,49058,51347.17,8193250,10038540,12790743,15445867,13203827,
2018/03/19,50620,51340,50440,50740,51368,50116,48562,49058,51340.5,8218850,12419630,13148753,15431817,13225194,
2018/03/16,51220,51420,50240,51140,51168,49562,48475,49056,51336.83,12184900,12513650,13683105,15543645,13275077,
2018/03/15,52000,52020,51020,51540,50888,49050,48295,49054.67,51324.17,8882450,12937550,14020023,15679070,13251511,
2018/03/14,51020,52000,51000,51760,50420,48602,48004,49051,51308,12713250,15053790,14363648,15719924,13277738,
2018/03/13,50760,51660,50360,51660,49792,48164,47651,49056.67,51291.67,20098700,16796550,14601235,15654121,13258251,
2018/03/12,50560,50780,49580,49740,48864,47736,47368,49058.67,51270.17,8688950,15861480,14758853,15454573,13181537,
2018/03/09,49440,50540,49240,49740,47956,47484,47171,49096.33,51256.67,14304400,16943880,15496808,15497932,13189766,
2018/03/08,49200,49480,48080,49200,47212,47186,47055,49113,51233.83,19463650,16736100,15751910,15443952,13160655,
2018/03/07,48200,48900,47220,48620,46784,46994,46991,49126.67,51213.5,21427050,15875840,16196623,15301044,13096092,
2018/03/06,45920,47100,45820,47020,46536,46872,46945,49170.67,51192,15423350,13556540,16588288,15099369,12983729,
2018/03/05,45820,46160,45080,45200,46608,47008,47085,49242.67,51187.5,14100950,12384000,17197593,15090064,12943882,
2018/03/02,46580,46800,46000,46020,47012,47388,47320,49336.67,51196.83,13265500,12048470,19726610,15069525,12918138,
2018/02/28,47380,48100,47000,47060,47160,47540,47509,49416.33,51198.33,15162350,11169360,19677563,15342336,12870201,
2018/02/27,48360,48380,47380,47380,47204,47406,47717,49508.67,51190.17,9830550,10712930,19511385,15249468,12849045,
2018/02/26,47280,47560,47080,47380,47208,47138,47887,49607,51179.5,9560650,10771340,19537363,15310615,12850141,
2018/02/23,46760,47800,46760,47220,47408,47000,48031,49694.67,51176.5,12423300,11929900,19617348,15453419,12864165,
2018/02/22,47260,47260,46760,46760,47764,46858,48137,49832,51179,8869950,13226420,19473708,15321968,12832783,
2018/02/21,47280,47580,46840,47280,47920,46924,48257,49974.33,51185,12880200,15237080,19706845,15278683,12837073,
2018/02/20,48040,48160,47220,47400,47608,46988,48305,50119,51182.67,10122600,15812030,19688880,15196563,12791253,
2018/02/19,49800,49800,47860,48380,47068,47018,48401,50250.33,51178,15353450,17280510,19643748,15199931,12749426,
2018/02/14,48080,49100,47940,49000,46592,47162,48477,50364,51165.67,18905900,18860030,19618518,15101919,12708797,
2018/02/13,46200,48060,46200,47540,45952,47252,48508,50477.67,51149.33,18923250,19768460,19225875,14965707,12654713,
2018/02/12,45100,46320,45040,45720,45928,47478,48631,50615,51138.17,15754950,19865100,19299195,14777664,12679633,
2018/02/09,44440,45180,44420,44700,46368,48028,48772,50775.33,51132.17,17465000,22385690,19016248,14662031,12708222,
2018/02/08,46120,46620,45980,46000,46968,48636,48947,50962.33,51131.5,23251050,24744760,19506520,14483031,12774408,
2018/02/07,48240,48260,45800,45800,47732,49062,49059,51135.33,51130.67,23448050,25616440,19600158,14242291,12772200,
2018/02/06,46600,47920,46580,47420,48552,49416,49211,51312,51134.67,19406450,33863090,19356095,13963970,12698095,
2018/02/05,46500,48320,46000,47920,49028,49590,49360,51460.67,51137.17,28357900,32438710,19286453,13840430,12602871,
2018/02/02,49380,49400,47700,47700,49688,49622,49565,51608,51134.33,29260350,29134890,18287740,13509802,12426708,
2018/02/01,50620,50960,49720,49820,50304,49784,49786,51748,51134.33,27609450,25352840,17298780,13146538,12252531,
2018/01/31,50020,54140,49600,49900,50392,49792,49849,51857.33,51117.33,64681300,22063020,16503080,12836397,12151959,
2018/01/30,50440,50640,49780,49800,50280,49764,49935,51965.33,51109.83,12284550,11036860,13769690,11923972,11677760,
2018/01/29,51200,51480,50900,51220,50152,49784,49996,52086.33,51099.83,11838800,11286490,13579175,11897913,11670135,
2018/01/26,50500,50780,49840,50780,49556,49516,49983,52186.33,51074.67,10350100,11422910,13436508,11942438,11677323,
2018/01/25,49220,50360,49160,50260,49264,49258,49912,52258,51049.5,11160350,11196880,13456183,11992962,11809142,
2018/01/24,48860,49700,48560,49340,49192,49056,49809,52321,51045.67,9550500,11934580,13700158,11943558,11811551,
2018/01/23,48660,49160,48300,49160,49248,49006,49827,52383.33,51049.83,13532700,12235090,13782615,11907592,11825504,
2018/01/22,48640,48680,47960,48240,49416,49130,49826,52437.33,51056.83,12520900,13606480,13887195,11844989,11802820,
2018/01/19,50380,50380,49040,49320,49476,49508,49958,52531.67,51078.67,9219950,13121500,13765178,11734355,11757643,
2018/01/18,50020,50640,49820,49900,49252,49788,50070,52610.33,51093.33,14848850,16731600,13903110,11677457,11751219,
2018/01/17,50020,50020,49060,49620,48920,49906,50135,52683.67,51104.17,11053050,18786590,13528180,11568493,11697209,
2018/01/16,48760,50140,48620,50000,48764,50106,50185,52754,51113.5,20389650,20289340,13721955,11518060,11698079,
2018/01/15,48800,48980,47920,48540,48844,50208,50238,52803.67,51120.5,10096000,19814130,13717993,11380044,11587203,
2018/01/12,48240,48480,46760,48200,49540,50450,50377,52907.33,51138,27270450,19471660,13779878,11380290,11577870,
2018/01/11,48200,49260,48020,48240,50324,50566,50572,53017.33,51157,25123800,15913800,12854608,11102579,11419275,
2018/01/10,50500,50520,48640,48840,50892,50562,50749,53112,51176.33,18566800,13228130,12004710,10846682,11343528,
2018/01/09,51460,51720,49980,50400,51448,50648,50907,53198,51185,18013600,11517470,11640893,10747263,11267855,
2018/01/08,52400,52520,51500,52020,51572,50522,50924,53271.33,51173.33,8383650,9609600,11293493,10678548,11198724,
2018/01/05,51300,52120,51200,52120,51360,50408,50824,53315,51145.33,9481150,9729960,11418770,10766356,11218800,
2018/01/04,52120,52180,50640,51080,50808,50352,50781,53326.33,51109.83,11695450,9982450,11411040,10950333,11207556,
2018/01/03,52540,52560,51420,51620,50232,50364,50794,53329.67,51084.67,10013500,10851330,11569520,10970566,11201119,
2018/01/02,51380,51400,50780,51020,49848,50264,50755,53323.67,51051,8474250,11088560,11712275,11004098,11206342,
2017/12/28,49560,50960,49500,50960,49472,50268,50744,53334.67,51017.5,8985450,12518570,12770270,11042811,11202065,
2017/12/27,48960,49560,48460,49360,49456,50304,50826,53346.33,50986.33,10743600,12737590,12800510,11177340,11183899,
2017/12/26,49760,50100,48200,48200,49896,50578,51022,53417.33,50971.17,16039850,12984590,12938300,11153332,11193349,
2017/12/22,49400,49960,49240,49700,50496,50936,51244,53497.33,50969,11199650,11246670,13042753,11118041,11128905,
2017/12/21,51000,51060,49100,49140,50680,51166,51532,53549,50952.33,15624300,11992450,12709580,11078710,11115345,
2017/12/20,51500,51760,50820,50880,51064,51326,51840,53600.33,50945.33,10080550,12929670,12242010,10973184,11065282,
2017/12/19,51540,52080,51520,51560,51152,51240,52094,53621,50923.67,11978600,13180300,12135630,10969348,11052551,
2017/12/18,50620,51240,50620,51200,51260,51210,52280,53636.33,50890.83,7350250,12537590,12052935,10961788,11032022,
2017/12/15,51240,51480,50520,50620,51376,51224,52480,53623,50863.83,14928550,12692710,12159060,11018572,11066235,
2017/12/14,51320,52280,51060,51060,51652,51246,52740,53617.67,50837.67,20310400,11965090,11949290,11006508,11024944,
2017/12/13,52100,52100,51100,51320,51588,51220,52976,53593.67,50813.33,11333700,10116130,11315805,10823952,10981065,
2017/12/12,51820,52100,51660,52100,51328,51348,53177,53565,50773.67,8765050,10027230,11189968,10835553,10980817,
2017/12/11,52000,52040,51500,51780,51160,51466,53368,53526.67,50719.33,8125850,10139530,11087965,10862381,11052804,
2017/12/08,51360,52000,51040,52000,51072,51552,53598,53481.67,50668.5,11290450,11487370,11122005,10908500,11065563,
2017/12/07,50040,50980,50020,50740,50840,51898,53818,53417,50613.17,11065600,11803000,10894923,10881601,11056199,
2017/12/06,51260,51560,50020,50020,50852,52354,54098,53354.67,50568.67,10889200,15516710,10941345,10877358,11035860,
2017/12/05,50600,51300,50280,51260,51368,52948,54435,53300.33,50530,9326550,15256920,10822895,10891140,11036402,
2017/12/04,50840,51340,50020,51340,51772,53350,54677,53213.33,50487,14865050,16091490,10729795,10868089,11056455,
2017/12/01,50800,51780,50800,50840,52032,53736,54929,53132.33,50435.5,12868600,16744260,10436590,10797700,11049069,
2017/11/30,50800,51860,50200,50800,52956,54234,55206,53057,50389.33,29634150,15077780,10289950,10766752,11056242,
2017/11/29,53200,53240,52500,52600,53856,54732,55519,52980.33,50348.83,9590250,10405530,9344295,10398066,10872619,
2017/11/28,52700,53280,51720,53280,54528,55006,55750,52871.67,50293.5,13499400,10078070,9590295,10448623,10896773,
2017/11/27,55360,55360,52640,52640,54928,55270,55840,52752,50221.83,18128900,9443130,9584403,10389668,10865558,
2017/11/24,55300,55500,55180,55460,55440,55644,55910,52658.33,50155.67,4536200,7711900,9087765,10274912,10870059,
2017/11/23,55960,55980,55020,55300,55512,55738,55791,52526,50065.5,6272900,8951290,9230580,10343599,10935871,
2017/11/22,55980,56200,55620,55960,55608,55842,55646,52395.67,49984.83,7952950,9224850,9405763,10395463,10956426,
2017/11/21,55400,55840,55280,55280,55484,55922,55543,52246.33,49902.5,10324700,9397650,9302258,10385943,11003599,
2017/11/20,55900,55980,55200,55200,55612,56004,55481,52105.67,49822.5,9472750,8677710,9076325,10298922,11026266,
2017/11/17,56400,56880,55820,55820,55848,56122,55436,51967.33,49736.5,10733150,8544490,9018240,10315675,11019622,
2017/11/16,55440,56000,55400,55780,55964,56178,55337,51821,49645.67,7640700,7747620,8882935,10343720,11035238,
2017/11/15,55920,56320,55320,55340,56076,56306,55197,51661.33,49556.67,8816950,8618290,9106335,10581603,11118595,
2017/11/14,56380,56740,55920,55920,56360,56494,55168,51489,49468.17,6725000,8558940,9171025,10754413,11176473,
2017/11/13,56400,56800,56100,56380,56396,56410,55112,51300.67,49385,8806650,8706850,9365165,11065785,11213434,
2017/11/10,55800,56540,55780,56400,56396,56176,54989,51126,49301.33,6748800,8745710,9413330,11302110,11201916,
2017/11/09,56920,56920,55900,56340,56392,55844,54869,50957.33,49217.83,11994050,9383110,9705973,11432220,11219040,
2017/11/08,56100,57060,55860,56760,56536,55450,54792,50813.67,49132.5,8520200,9128510,9800805,11365313,11185768,
2017/11/07,56380,56920,55860,56100,56628,55164,54686,50660.67,49041.33,7464550,10326520,10057403,11343613,11193291,
2017/11/06,56380,56500,55340,56380,56424,54958,54521,50520.67,48953,9000950,11509920,10710165,11358524,11308402,
2017/11/03,57060,57140,55860,56380,55956,54750,54266,50377.33,48863.17,9935800,11348960,10905588,11467522,11428485,
2017/11/02,57500,57520,56760,57060,55296,54496,54010,50254.33,48785.17,10721050,10840300,11010070,11431549,11508875,
2017/11/01,57500,57500,56180,57220,54364,54088,53741,50113.33,48689,14510250,10651400,11013868,11442357,11533617,
2017/10/31,54060,55440,53500,55080,53700,53842,53463,49963,48586.33,13381550,8925920,11141215,11412209,11529934,
2017/10/30,53780,54320,53700,54040,53492,53814,53390,49841,48499.17,8196150,7410820,10937293,11625322,11607468,
2017/10/27,52400,53320,52140,53080,53544,53802,53338,49770.33,48414.17,7392500,7433800,11223605,11679544,11731103,
2017/10/26,53720,53900,52400,52400,53696,53894,53324,49716.33,48328.5,9776550,7560710,11295970,11743416,11792788,
2017/10/25,54040,54420,53700,53900,53812,54134,53315,49676.33,48247.67,5882850,8027140,11271780,11760650,11872147,
2017/10/24,54700,54780,54040,54040,53984,54208,53226,49625.67,48142.17,5806050,8872720,11470158,11780932,11898041,
2017/10/23,54600,54640,54000,54300,54136,54084,53148,49576.33,48031.5,8311050,9833070,11756103,11824982,11975745,
2017/10/20,52800,54100,52800,53840,54060,53782,52953,49524.67,47914.67,8027050,10124850,11878415,11825924,12082727,
2017/10/19,54700,54700,52980,52980,54092,53524,52776,49473,47806.83,12108700,11039770,12187300,11878098,12113859,
2017/10/18,54820,55240,54040,54760,54456,53394,52608,49437.33,47711.17,10110750,11396170,12049715,11794361,12070125,
2017/10/17,54020,55380,54000,54800,54432,53084,52350,49368.67,47601.17,10607800,12104450,12145665,11775450,12029408,
2017/10/16,53980,54860,53760,53920,54032,52966,52100,49296.67,47494.67,9769950,14086850,12134013,11735970,11986534,
2017/10/13,54540,54840,53780,54000,53504,52874,51858,49240.67,47398.83,12601650,14714740,12190165,11840373,11980458,
2017/10/12,54840,55160,54100,54800,52956,52754,51564,49172,47298,13890700,14599500,12043908,11788448,11944401,
2017/10/11,53600,54760,53340,54640,52332,52496,51174,49075.33,47188,13652150,13980760,11889925,11718900,11888420,
2017/10/10,53360,53640,52800,52800,51736,52244,50780,48975.67,47082.17,20519800,14661770,11793123,11671243,11834163,
2017/09/29,51180,51620,50840,51280,51900,52212,50442,48893.33,46988.83,12909400,12418430,11164308,11464778,11746673,
2017/09/28,52260,52460,51260,51260,52244,52124,50202,48839.67,46910.17,12025450,12621030,11050923,11431673,11719790,
2017/09/27,52000,52200,51500,51680,52552,52028,49955,48778.33,46834.17,10797000,11983900,11000235,11408586,11708742,
2017/09/26,53020,53120,51560,51660,52660,51822,49681,48700.33,46754.17,17057200,11683050,10836035,11361319,11720896,
2017/09/25,53000,53680,53000,53620,52752,51616,49402,48626.33,46669,9303100,10241690,10614358,11190458,11658581,
2017/09/22,52960,53600,52460,53000,52524,51234,49026,48525,46565.5,13922400,10686060,10647308,11233366,11668558,
2017/09/21,52220,52960,52220,52800,52004,50842,48727,48440.67,46473.67,8839800,10053040,10513365,11139768,11620904,
2017/09/20,52120,52500,51840,52220,51504,50374,48463,48355.67,46381.83,9292750,11126030,10504248,11151980,11631350,
2017/09/19,52500,52640,51780,52120,50984,49852,48226,48290.33,46292.33,9850400,11138880,10508845,11157380,11622379,
2017/09/18,50540,52480,50520,52480,50480,49316,47970,48226.33,46201.33,11524950,11574750,10385413,11135753,11641773,
2017/09/15,50300,50560,49860,50400,49944,48672,47688,48145.33,46109.83,10757300,11344710,10064338,11102256,11652466,
2017/09/14,50060,50320,49760,50300,49680,48280,47513,48104.67,46038.17,14204750,11371850,10050370,11113898,11691131,
2017/09/13,49820,50400,49440,49620,49244,47882,47350,48057.67,45972.83,9357000,10466200,9960925,11043379,11709652,
2017/09/12,50200,50220,49140,49600,48720,47540,47179,48033,45914,12029750,10757010,10588758,11138179,11750178,
2017/09/11,49700,50180,49500,49800,48152,47188,46949,47982.33,45849.83,10374750,10694280,10946550,11126082,11735347,
2017/09/08,48700,49180,48580,49080,47400,46818,46690,47912,45788.17,10893000,10208030,11698178,11243227,11753910,
2017/09/07,47000,48220,47000,48120,46880,46612,46531,47855.33,45727.83,9676500,10157770,12302835,11222627,11745911,
2017/09/06,46760,47180,46700,47000,46520,46552,46439,47809.33,45671.83,10811050,10424810,12546780,11230797,11745173,
